'Page Number,'Type,'Text,'Confidence Score % (Line),
"'399","'LINE","'20.0000","'99.91051483"
"'399","'LINE","'1","'98.79165649"
"'399","'LINE","'20.00","'100.00000000"
"'399","'LINE","'240.00","'99.99023438"
"'399","'LINE","'WORKORDERS","'99.96014404"
"'399","'LINE","'Description","'100.00000000"
"'399","'LINE","'Rate","'100.00000000"
"'399","'LINE","'Qty","'99.99023438"
"'399","'LINE","'Amount","'100.00000000"
"'399","'LINE","'WO #00093119 6/2/2025","'99.36510468"
"'399","'LINE","'64 GALLON BIN","'99.90885162"
"'399","'LINE","'30.0000","'99.95037079"
"'399","'LINE","'1.00","'99.97070313"
"'399","'LINE","'30.00","'100.00000000"
"'399","'LINE","'TOTAL BINS SERVICED","'99.61588287"
"'399","'LINE","'0.0000","'99.96014404"
"'399","'LINE","'1.00","'100.00000000"
"'399","'LINE","'0.00","'100.00000000"
"'399","'LINE","'30.00","'100.00000000"
"'399","'LINE","'30.00","'100.00000000"
"'399","'LINE","'Sun City Records Management/ Sun City Shredding","'99.15838623"
"'399","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.57328033"
"'399","'LINE","'915-542-3030 I suncityshred95@outlook.com","'85.94667053"
"'400","'LINE","'INVOICE","'100.00000000"
"'400","'LINE","'EL PASO WATER","'99.97070313"
"'400","'LINE","'Invoice No. 5070386","'99.95767975"
"'400","'LINE","'Page: 2","'99.82910156"
"'400","'LINE","'CONTRACT ID: MC00000494","'99.87550354"
"'400","'LINE","'Date: 7/1/2025","'99.98046875"
"'400","'LINE","'PO BOX 511","'99.76428986"
"'400","'LINE","'Acct: 0874","'99.97070313"
"'400","'LINE","'EL PASO, TX 79961-0001","'99.90214539"
"'400","'LINE","'Account PO#:","'99.16413879"
"'400","'LINE","'REGION-19 (RFP # 20-7367)","'98.23122406"
"'400","'LINE","'From: 6/1/2025 to 6/30/2025","'99.95849609"
"'400","'LINE","'RATE","'100.00000000"
"'400","'LINE","'QTY","'100.00000000"
"'400","'LINE","'TOTAL","'100.00000000"
"'400","'LINE","'WORKORDERS","'99.95037079"
"'400","'LINE","'Description","'100.00000000"
"'400","'LINE","'Rate","'100.00000000"
"'400","'LINE","'Qty","'100.00000000"
"'400","'LINE","'Amount","'100.00000000"
"'400","'LINE","'WO #00093241 6/12/2025","'99.78137207"
"'400","'LINE","'64 GALLON BIN","'99.93814850"
"'400","'LINE","'30.0000","'100.00000000"
"'400","'LINE","'2.00","'100.00000000"
"'400","'LINE","'60.00","'100.00000000"
"'400","'LINE","'TOTAL BINS SERVICED","'99.69726563"
"'400","'LINE","'0.0000","'100.00000000"
"'400","'LINE","'2.00","'100.00000000"
"'400","'LINE","'0.00","'100.00000000"
"'400","'LINE","'60.00","'100.00000000"
"'400","'LINE","'60.00","'99.99023438"
"'400","'LINE","'WO #00093259 6/12/2025","'99.71467590"
"'400","'LINE","'96 GALLON BIN","'99.94466400"
"'400","'LINE","'35.0000","'99.91051483"
"'400","'LINE","'1.00","'99.99023438"
"'400","'LINE","'35.00","'100.00000000"
"'400","'LINE","'TOTAL BINS SERVICED","'99.40755463"
"'400","'LINE","'0.0000","'99.99023438"
"'400","'LINE","'1.00","'99.97070313"
"'400","'LINE","'0.00","'100.00000000"
"'400","'LINE","'35.00","'100.00000000"
"'400","'LINE","'35.00","'100.00000000"
"'400","'LINE","'WO #00093510 6/29/2025","'99.49146271"
"'400","'LINE","'SHRED BOX - DOUBLE SIZE","'97.52474976"
"'400","'LINE","'7.0000","'99.91051483"
"'400","'LINE","'120.00","'99.99023438"
"'400","'LINE","'840.00","'99.99023438"
"'400","'LINE","'840.00","'100.00000000"
"'400","'LINE","'840.00","'99.99023438"
"'400","'LINE","'WO #00093511 6/27/2025","'99.65388489"
"'400","'LINE","'64 GALLON BIN","'99.94791412"
"'400","'LINE","'30.0000","'99.95037079"
"'400","'LINE","'4.00","'99.99023438"
"'400","'LINE","'120.00","'100.00000000"
"'400","'LINE","'TOTAL BINS SERVICED","'99.83398438"
"'400","'LINE","'0.0000","'100.00000000"
"'400","'LINE","'4.00","'99.99023438"
"'400","'LINE","'0.00","'100.00000000"
"'400","'LINE","'120.00","'100.00000000"
"'400","'LINE","'120.00","'99.99023438"
"'400","'LINE","'WO #00093512 6/27/2025","'99.40768433"
"'400","'LINE","'64 GALLON BIN","'99.88932037"
"'400","'LINE","'30.0000","'99.96014404"
"'400","'LINE","'4.00","'99.99023438"
"'400","'LINE","'120.00","'100.00000000"
"'400","'LINE","'TOTAL BINS SERVICED","'99.57682800"
"'400","'LINE","'0.0000","'100.00000000"
"'400","'LINE","'4.00","'99.99023438"
"'400","'LINE","'0.00","'100.00000000"
"'400","'LINE","'120.00","'99.99023438"
"'400","'LINE","'120.00","'99.99023438"
"'400","'LINE","'Sun City Records Management/ Sun City Shredding","'99.15699005"
"'400","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.54958344"
"'400","'LINE","'915-542-3030 I suncityshred95@outlook.com","'86.25205994"
"'401","'LINE","'INVOICE","'100.00000000"
"'401","'LINE","'EL PASO WATER","'99.98371887"
"'401","'LINE","'Invoice No. 5070386","'99.96745300"
"'401","'LINE","'Page: 3","'99.85839844"
"'401","'LINE","'CONTRACT ID: MC00000494","'99.85543823"
"'401","'LINE","'Date: 7/1/2025","'99.99511719"
"'401","'LINE","'PO BOX 511","'99.79685211"
"'401","'LINE","'Acct: 0874","'99.99511719"
"'401","'LINE","'EL PASO, TX 79961-0001","'99.93632507"
"'401","'LINE","'Account PO#:","'99.18367004"
"'401","'LINE","'REGION-19 (RFP # 20-7367)","'98.62165833"
"'401","'LINE","'From: 6/1/2025 to 6/30/2025","'99.97070313"
"'401","'LINE","'RATE","'100.00000000"
"'401","'LINE","'QTY","'100.00000000"
"'401","'LINE","'TOTAL","'100.00000000"
"'401","'LINE","'WORKORDERS","'99.95037079"
"'401","'LINE","'Description","'100.00000000"
"'401","'LINE","'Rate","'100.00000000"
"'401","'LINE","'Qty","'100.00000000"
"'401","'LINE","'Amount","'100.00000000"
"'401","'LINE","'WO #00093513 6/27/2025","'99.75858307"
"'401","'LINE","'96 GALLON BIN","'99.96419525"
"'401","'LINE","'35.0000","'99.96014404"
"'401","'LINE","'1.00","'100.00000000"
"'401","'LINE","'35.00","'100.00000000"
"'401","'LINE","'TOTAL BINS SERVICED","'99.71353912"
"'401","'LINE","'0.0000","'100.00000000"
"'401","'LINE","'1.00","'99.99023438"
"'401","'LINE","'0.00","'100.00000000"
"'401","'LINE","'35.00","'100.00000000"
"'401","'LINE","'35.00","'100.00000000"
"'401","'LINE","'1,240.00","'99.99023438"
"'401","'LINE","'Total Amount Due","'99.99023438"
"'401","'LINE","'3,240.38","'99.97070313"
"'401","'LINE","'Sun City Records Management/ Sun City Shredding","'99.34031677"
"'401","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.68381500"
"'401","'LINE","'915-542-3030 I suncityshred95@outlook.com","'78.93235779"
"'402","'LINE","'INVOICE","'100.00000000"
"'402","'LINE","'ALPI USA, Inc.","'98.63932037"
"'402","'LINE","'Invoice No. 5070388","'99.98046875"
"'402","'LINE","'Page: 1","'99.62362671"
"'402","'LINE","'Accounts Payable","'100.00000000"
"'402","'LINE","'Date: 7/1/2025","'99.99511719"
"'402","'LINE","'1790 N Lee Trevino STE 202","'99.92147827"
"'402","'LINE","'Acct: 0875","'99.99511719"
"'402","'LINE","'El Paso, TX 79936","'99.76407623"
"'402","'LINE","'Account PO#:","'99.16374207"
"'402","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'402","'LINE","'RATE","'100.00000000"
"'402","'LINE","'QTY","'100.00000000"
"'402","'LINE","'TOTAL","'100.00000000"
"'402","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.98535156"
"'402","'LINE","'BOX STORAGE","'99.95077515"
"'402","'LINE","'(0.3200/30 days)","'97.88454437"
"'402","'LINE","'0.3200","'99.99023438"
"'402","'LINE","'197.00","'100.00000000"
"'402","'LINE","'63.04","'99.99023438"
"'402","'LINE","'197.00","'100.00000000"
"'402","'LINE","'63.04","'100.00000000"
"'402","'LINE","'Total Amount Due","'99.99349213"
"'402","'LINE","'63.04","'99.99023438"
"'402","'LINE","'Sun City Records Management/ Sun City Shredding","'99.33568573"
"'402","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.29660034"
"'402","'LINE","'915-542-3030 I suncityshred95@outlook.com","'91.13680267"
"'403","'LINE","'INVOICE","'100.00000000"
"'403","'LINE","'Hillside Medical Equipment LLC","'99.95281982"
"'403","'LINE","'Invoice No. 5070389","'99.97070313"
"'403","'LINE","'Page: 1","'99.63787079"
"'403","'LINE","'Celese Guzman","'99.96014404"
"'403","'LINE","'Date: 7/1/2025","'99.99511719"
"'403","'LINE","'10664 Vista Del Sol STE A","'99.43053436"
"'403","'LINE","'Acct: 0876","'99.99511719"
"'403","'LINE","'El Paso, TX 79935","'99.65690613"
"'403","'LINE","'Account PO#:","'99.02383423"
"'403","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'403","'LINE","'RATE","'100.00000000"
"'403","'LINE","'QTY","'100.00000000"
"'403","'LINE","'TOTAL","'100.00000000"
"'403","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.97558594"
"'403","'LINE","'BOX STORAGE","'99.95077515"
"'403","'LINE","'(0.3800/30 days)","'98.07457733"
"'403","'LINE","'0.3800","'99.99023438"
"'403","'LINE","'44.00","'99.99023438"
"'403","'LINE","'16.72","'99.97070313"
"'403","'LINE","'(Storage Minimum Charge: 25.00)","'99.91395569"
"'403","'LINE","'44.00","'100.00000000"
"'403","'LINE","'25.00","'100.00000000"
"'403","'LINE","'Total Amount Due","'99.99349213"
"'403","'LINE","'25.00","'100.00000000"
"'403","'LINE","'Sun City Records Management/ Sun City Shredding","'99.31211090"
"'403","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.35150909"
"'403","'LINE","'915-542-3030 I suncityshred95@outlook.com","'92.66448975"
"'404","'LINE","'INVOICE","'100.00000000"
"'404","'LINE","'CARGO CARE TRANSPORTATION","'99.99023438"
"'404","'LINE","'Invoice No. 5070390","'99.97396088"
"'404","'LINE","'Page: 1","'99.63298798"
"'404","'LINE","'Armando Sotello","'99.92028046"
"'404","'LINE","'Date: 7/1/2025","'99.99511719"
"'404","'LINE","'PO BOX 17692","'99.91104889"
"'404","'LINE","'Acct: 0878","'99.99511719"
"'404","'LINE","'El Paso, TX 79917","'99.62068939"
"'404","'LINE","'Account PO#:","'99.17839050"
"'404","'LINE","'STORAGE AND SHREDDING ACCOUNT","'99.99511719"
"'404","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'404","'LINE","'RATE","'100.00000000"
"'404","'LINE","'QTY","'100.00000000"
"'404","'LINE","'TOTAL","'100.00000000"
"'404","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.98046875"
"'404","'LINE","'BOX STORAGE","'99.95077515"
"'404","'LINE","'(0.3200/30 days)","'97.85036469"
"'404","'LINE","'0.3200","'99.99023438"
"'404","'LINE","'75.00","'100.00000000"
"'404","'LINE","'24.00","'99.99023438"
"'404","'LINE","'(Storage Minimum Charge: 45.00)","'99.91131592"
"'404","'LINE","'75.00","'100.00000000"
"'404","'LINE","'45.00","'100.00000000"
"'404","'LINE","'Total Amount Due","'99.99674225"
"'404","'LINE","'45.00","'100.00000000"
"'404","'LINE","'Sun City Records Management/ Sun City Shredding","'99.31780243"
"'404","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.57917786"
"'404","'LINE","'915-542-3030 I suncityshred95@outlook.com","'91.06730652"
"'405","'LINE","'INVOICE","'100.00000000"
"'405","'LINE","'CINCO PUNTOS PRESS","'99.92187500"
"'405","'LINE","'Invoice No. 5070391","'99.95117188"
"'405","'LINE","'Page: 1","'99.54550171"
"'405","'LINE","'LEE M BYRD","'99.85896301"
"'405","'LINE","'Date: 7/1/2025","'99.99023438"
"'405","'LINE","'2709 LOUISVILLE AVENUE","'99.90805817"
"'405","'LINE","'Acct: 0879","'99.95117188"
"'405","'LINE","'EL PASO, TX 79930","'99.92655945"
"'405","'LINE","'Account PO#:","'99.17878723"
"'405","'LINE","'DOCUMENT STORAGE (42 BOXES)","'99.42203522"
"'405","'LINE","'From: 6/1/2025 to 6/30/2025","'99.96093750"
"'405","'LINE","'RATE","'100.00000000"
"'405","'LINE","'QTY","'100.00000000"
"'405","'LINE","'TOTAL","'100.00000000"
"'405","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.96826172"
"'405","'LINE","'BOX STORAGE","'99.95077515"
"'405","'LINE","'(0.3500/30 days)","'97.63063812"
"'405","'LINE","'0.3500","'99.99023438"
"'405","'LINE","'11.00","'99.97070313"
"'405","'LINE","'3.85","'99.99023438"
"'405","'LINE","'(Storage Minimum Charge: 25.00)","'99.90399170"
"'405","'LINE","'11.00","'99.97070313"
"'405","'LINE","'25.00","'99.99023438"
"'405","'LINE","'WORKORDERS","'100.00000000"
"'405","'LINE","'Description","'99.96014404"
"'405","'LINE","'Rate","'100.00000000"
"'405","'LINE","'Qty","'100.00000000"
"'405","'LINE","'Amount","'100.00000000"
"'405","'LINE","'WO #00093151 6/20/2025","'99.69839478"
"'405","'LINE","'SHREDDING PER BOX","'99.74855042"
"'405","'LINE","'5.0000","'99.89098358"
"'405","'LINE","'10.00","'100.00000000"
"'405","'LINE","'50.00","'100.00000000"
"'405","'LINE","'PERMANENT REMOVAL OF BOX","'99.93856812"
"'405","'LINE","'7.5000","'99.97070313"
"'405","'LINE","'10.00","'100.00000000"
"'405","'LINE","'75.00","'100.00000000"
"'405","'LINE","'REGULAR RETRIEVAL - BOX","'97.98419189"
"'405","'LINE","'3.5000","'99.99023438"
"'405","'LINE","'10.00","'100.00000000"
"'405","'LINE","'35.00","'100.00000000"
"'405","'LINE","'160.00","'99.99023438"
"'405","'LINE","'160.00","'99.99023438"
"'405","'LINE","'WO #00093170 6/13/2025","'98.78826904"
"'405","'LINE","'DELIVERY FEE","'99.96054077"
"'405","'LINE","'25.0000","'99.87065887"
"'405","'LINE","'1.00","'99.99023438"
"'405","'LINE","'25.00","'100.00000000"
"'405","'LINE","'DELIVERY FEE","'99.96054077"
"'405","'LINE","'1.0000","'99.89098358"
"'405","'LINE","'10.00","'100.00000000"
"'405","'LINE","'10.00","'100.00000000"
"'405","'LINE","'REGULAR RETRIEVAL - BOX","'98.08992004"
"'405","'LINE","'3.5000","'99.99023438"
"'405","'LINE","'11.00","'99.97070313"
"'405","'LINE","'38.50","'100.00000000"
"'405","'LINE","'73.50","'100.00000000"
"'405","'LINE","'73.50","'99.99023438"
"'405","'LINE","'233.50","'99.99023438"
"'405","'LINE","'Total Amount Due","'99.99349213"
"'405","'LINE","'258.50","'99.99023438"
"'405","'LINE","'Sun City Records Management/ Sun City Shredding","'99.14176178"
"'405","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.54124451"
"'405","'LINE","'915-542-3030 I suncityshred95@outlook.com","'93.14180756"
"'406","'LINE","'INVOICE","'100.00000000"
"'406","'LINE","'THE MONTEVISTA AT CORONADO","'99.72088623"
"'406","'LINE","'Invoice No. 5070394","'99.96745300"
"'406","'LINE","'Page: 1","'99.65740204"
"'406","'LINE","'DARZATE@STELLARLIVING.COM","'98.40721130"
"'406","'LINE","'Date: 7/1/2025","'99.99511719"
"'406","'LINE","'1575 BELVIDERE ST.","'99.55004883"
"'406","'LINE","'Acct: 0882","'99.99023438"
"'406","'LINE","'EL PASO, TX 79912","'99.78251648"
"'406","'LINE","'Account PO#:","'99.15846252"
"'406","'LINE","'DOCUMENT STORAGE INVOICE","'99.96419525"
"'406","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'406","'LINE","'RATE","'100.00000000"
"'406","'LINE","'QTY","'100.00000000"
"'406","'LINE","'TOTAL","'100.00000000"
"'406","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.96054077"
"'406","'LINE","'BOX STORAGE","'99.95077515"
"'406","'LINE","'(0.3500/30 days)","'97.97243500"
"'406","'LINE","'0.3500","'99.99023438"
"'406","'LINE","'289.00","'100.00000000"
"'406","'LINE","'101.15","'99.67773438"
"'406","'LINE","'289.00","'100.00000000"
"'406","'LINE","'101.15","'99.83398438"
"'406","'LINE","'Total Amount Due","'99.99023438"
"'406","'LINE","'101.15","'99.99023438"
"'406","'LINE","'Sun City Records Management/ Sun City Shredding","'99.22116852"
"'406","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.63429260"
"'406","'LINE","'915-542-3030 I suncityshred95@outlook.com","'91.55931091"
"'407","'LINE","'INVOICE","'100.00000000"
"'407","'LINE","'THE MONTEVISTA AT CORONADO","'99.74305725"
"'407","'LINE","'Invoice No. 5070395","'99.96419525"
"'407","'LINE","'Page: 1","'99.60857391"
"'407","'LINE","'DARZATE@STELLARLIVING.COM","'98.41696930"
"'407","'LINE","'Date: 7/1/2025","'99.99023438"
"'407","'LINE","'1575 BELVIDERE ST.","'99.51750183"
"'407","'LINE","'Acct: 0882\SHRED","'99.03399658"
"'407","'LINE","'EL PASO, TX 79912","'99.76298523"
"'407","'LINE","'Account PO#:","'98.92418671"
"'407","'LINE","'DOCUMENT SHREDDING ACCOUNT","'99.96717834"
"'407","'LINE","'From: 6/1/2025 to 6/30/2025","'99.97558594"
"'407","'LINE","'RATE","'100.00000000"
"'407","'LINE","'QTY","'100.00000000"
"'407","'LINE","'TOTAL","'100.00000000"
"'407","'LINE","'WORKORDERS","'99.96014404"
"'407","'LINE","'Description","'100.00000000"
"'407","'LINE","'Rate","'100.00000000"
"'407","'LINE","'Qty","'100.00000000"
"'407","'LINE","'Amount","'100.00000000"
"'407","'LINE","'WO #00092570 6/6/2025","'99.71247864"
"'407","'LINE","'64 GALLON BIN","'99.90885162"
"'407","'LINE","'35.0000","'99.95037079"
"'407","'LINE","'1.00","'99.99023438"
"'407","'LINE","'35.00","'100.00000000"
"'407","'LINE","'TOTAL BINS SERVICED","'99.56380463"
"'407","'LINE","'0.0000","'100.00000000"
"'407","'LINE","'1.00","'100.00000000"
"'407","'LINE","'0.00","'100.00000000"
"'407","'LINE","'35.00","'100.00000000"
"'407","'LINE","'35.00","'100.00000000"
"'407","'LINE","'35.00","'100.00000000"
"'407","'LINE","'Total Amount Due","'99.99023438"
"'407","'LINE","'35.00","'100.00000000"
"'407","'LINE","'Sun City Records Management/ Sun City Shredding","'99.28674316"
"'407","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.67130280"
"'407","'LINE","'915-542-3030 I suncityshred95@outlook.com","'87.42314148"
"'408","'LINE","'INVOICE","'100.00000000"
"'408","'LINE","'TERRALOGIC DOCUMENT SYSTEMS","'99.98020172"
"'408","'LINE","'Invoice No. 5070396","'99.96745300"
"'408","'LINE","'Page: 1","'99.62362671"
"'408","'LINE","'ACCOUNTS PAYABLE","'99.94140625"
"'408","'LINE","'Date: 7/1/2025","'99.99511719"
"'408","'LINE","'1414 COMMON DR","'99.98046875"
"'408","'LINE","'Acct: 0883","'99.99511719"
"'408","'LINE","'EL PASO, TX 79936","'99.95585632"
"'408","'LINE","'Account PO#:","'99.16374207"
"'408","'LINE","'STORAGE ACCOUNT","'99.98046875"
"'408","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'408","'LINE","'RATE","'100.00000000"
"'408","'LINE","'QTY","'100.00000000"
"'408","'LINE","'TOTAL","'100.00000000"
"'408","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.97558594"
"'408","'LINE","'BOX STORAGE","'99.95077515"
"'408","'LINE","'(0.5500/30 days)","'97.98220062"
"'408","'LINE","'0.5500","'99.99023438"
"'408","'LINE","'330.00","'100.00000000"
"'408","'LINE","'181.50","'99.96093750"
"'408","'LINE","'330.00","'100.00000000"
"'408","'LINE","'181.50","'99.97070313"
"'408","'LINE","'Total Amount Due","'99.99349213"
"'408","'LINE","'181.50","'99.99023438"
"'408","'LINE","'Sun City Records Management/ Sun City Shredding","'99.39472961"
"'408","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.59535217"
"'408","'LINE","'915-542-3030 I suncityshred95@outlook.com","'83.95527649"
"'409","'LINE","'INVOICE","'99.96014404"
"'409","'LINE","'RIO GRANDE SPEECH THERAPY GROUP","'99.86328125"
"'409","'LINE","'Invoice No. 5070398","'99.95442963"
"'409","'LINE","'Page: 1","'99.43279266"
"'409","'LINE","'ACCOUNTS PAYABLE","'99.33593750"
"'409","'LINE","'Date: 7/1/2025","'99.99023438"
"'409","'LINE","'109 S FESTIVAL DR.","'99.05627441"
"'409","'LINE","'Acct: 0884","'99.97070313"
"'409","'LINE","'EL PASO, TX 79912","'99.90702820"
"'409","'LINE","'Account PO#:","'99.01446533"
"'409","'LINE","'DOCUMENT STORAGE & SHREDDING","'99.94140625"
"'409","'LINE","'From: 6/1/2025 to 6/30/2025","'99.95849609"
"'409","'LINE","'RATE","'100.00000000"
"'409","'LINE","'QTY","'100.00000000"
"'409","'LINE","'TOTAL","'100.00000000"
"'409","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.96826172"
"'409","'LINE","'BOX STORAGE","'99.94589233"
"'409","'LINE","'(0.3900/30 days)","'97.46382904"
"'409","'LINE","'0.3900","'99.99023438"
"'409","'LINE","'281.00","'99.99023438"
"'409","'LINE","'109.59","'99.99023438"
"'409","'LINE","'281.00","'100.00000000"
"'409","'LINE","'109.59","'100.00000000"
"'409","'LINE","'RECURRING SERVICES","'99.98046875"
"'409","'LINE","'MONTHLY 32G CONSOLE RENTAL","'99.91210938"
"'409","'LINE","'40.0000","'99.95037079"
"'409","'LINE","'1","'98.74840546"
"'409","'LINE","'40.00","'100.00000000"
"'409","'LINE","'40.00","'99.99023438"
"'409","'LINE","'WORKORDERS","'99.99023438"
"'409","'LINE","'Description","'100.00000000"
"'409","'LINE","'Rate","'100.00000000"
"'409","'LINE","'Qty","'100.00000000"
"'409","'LINE","'Amount","'100.00000000"
"'409","'LINE","'WO #00092764 6/4/2025","'99.55921936"
"'409","'LINE","'64 GALLON BIN","'99.85025787"
"'409","'LINE","'45.0000","'99.91051483"
"'409","'LINE","'1.00","'99.99023438"
"'409","'LINE","'45.00","'99.99023438"
"'409","'LINE","'TOTAL BINS SERVICED","'99.53450775"
"'409","'LINE","'0.0000","'99.96014404"
"'409","'LINE","'1.00","'99.97070313"
"'409","'LINE","'0.00","'100.00000000"
"'409","'LINE","'45.00","'99.97070313"
"'409","'LINE","'45.00","'99.97070313"
"'409","'LINE","'WO #00093239 6/10/2025","'99.36091614"
"'409","'LINE","'DELIVERY FEE","'99.96542358"
"'409","'LINE","'1.0000","'99.97070313"
"'409","'LINE","'1.00","'99.99023438"
"'409","'LINE","'1.00","'100.00000000"
"'409","'LINE","'DELIVERY FEE","'99.96054077"
"'409","'LINE","'25.0000","'99.91051483"
"'409","'LINE","'1.00","'99.99023438"
"'409","'LINE","'25.00","'100.00000000"
"'409","'LINE","'PICKUP FEE","'99.97070313"
"'409","'LINE","'1.0000","'99.99023438"
"'409","'LINE","'1.00","'99.99023438"
"'409","'LINE","'1.00","'100.00000000"
"'409","'LINE","'PICKUP FEE","'99.96582031"
"'409","'LINE","'25.0000","'99.87065887"
"'409","'LINE","'1.00","'99.97070313"
"'409","'LINE","'25.00","'99.99023438"
"'409","'LINE","'REGULAR RETRIEVAL - FILE","'97.74378967"
"'409","'LINE","'3.5000","'99.99023438"
"'409","'LINE","'2.00","'100.00000000"
"'409","'LINE","'7.00","'100.00000000"
"'409","'LINE","'59.00","'100.00000000"
"'409","'LINE","'59.00","'99.99023438"
"'409","'LINE","'104.00","'99.97070313"
"'409","'LINE","'Sun City Records Management/ Sun City Shredding","'98.90195465"
"'409","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.55100250"
"'409","'LINE","'915-542-3030 I suncityshred95@outlook.com","'93.17840576"
"'410","'LINE","'INVOICE","'99.96014404"
"'410","'LINE","'RIO GRANDE SPEECH THERAPY GROUP","'99.92382813"
"'410","'LINE","'Invoice No. 5070398","'99.97396088"
"'410","'LINE","'Page: 2","'99.88281250"
"'410","'LINE","'ACCOUNTS PAYABLE","'99.42871094"
"'410","'LINE","'Date: 7/1/2025","'99.99511719"
"'410","'LINE","'109 S FESTIVAL DR.","'99.14904785"
"'410","'LINE","'Acct: 0884","'100.00000000"
"'410","'LINE","'EL PASO, TX 79912","'99.93632507"
"'410","'LINE","'Account PO#:","'99.21337128"
"'410","'LINE","'DOCUMENT STORAGE & SHREDDING","'99.96582031"
"'410","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'410","'LINE","'RATE","'100.00000000"
"'410","'LINE","'QTY","'100.00000000"
"'410","'LINE","'TOTAL","'100.00000000"
"'410","'LINE","'Total Amount Due","'99.99674225"
"'410","'LINE","'253.59","'100.00000000"
"'410","'LINE","'Sun City Records Management/ Sun City Shredding","'99.28314972"
"'410","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.57683563"
"'410","'LINE","'915-542-3030 I suncityshred95@outlook.com","'88.82859039"
"'411","'LINE","'INVOICE","'100.00000000"
"'411","'LINE","'MICHELLE NAJERA","'99.98535156"
"'411","'LINE","'Invoice No. 5070399","'99.96419525"
"'411","'LINE","'Page: 1","'99.64276123"
"'411","'LINE","'ACCOUNTS PAYABLE","'99.97070313"
"'411","'LINE","'Date: 7/1/2025","'99.99511719"
"'411","'LINE","'1600 RESLER DR. APT 2903","'99.90983582"
"'411","'LINE","'Acct: 0885","'100.00000000"
"'411","'LINE","'EL PASO, TX 79912","'99.93632507"
"'411","'LINE","'Account PO#:","'99.15357971"
"'411","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'411","'LINE","'RATE","'100.00000000"
"'411","'LINE","'QTY","'100.00000000"
"'411","'LINE","'TOTAL","'100.00000000"
"'411","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.96054077"
"'411","'LINE","'BOX STORAGE","'99.95077515"
"'411","'LINE","'(0.3200/30 days)","'98.00661469"
"'411","'LINE","'0.3200","'99.99023438"
"'411","'LINE","'152.00","'100.00000000"
"'411","'LINE","'48.64","'99.99023438"
"'411","'LINE","'152.00","'100.00000000"
"'411","'LINE","'48.64","'99.97070313"
"'411","'LINE","'Total Amount Due","'99.99349213"
"'411","'LINE","'48.64","'99.99023438"
"'411","'LINE","'Sun City Records Management/ Sun City Shredding","'99.34012604"
"'411","'LINE","'9230 Billy the Kid, El Paso, TX 79907","'99.59657288"
"'411","'LINE","'915-542-3030 I suncityshred95@outlook.com","'87.89646912"
"'412","'LINE","'INVOICE","'99.96014404"
"'412","'LINE","'HEMISPHERES BEHAVIORAL SERVICES","'99.94033813"
"'412","'LINE","'Invoice No. 5070400","'99.97396088"
"'412","'LINE","'Page: 1","'99.59881592"
"'412","'LINE","'ACCOUNTS PAYABLE","'99.55078125"
"'412","'LINE","'Date: 7/1/2025","'99.99511719"
"'412","'LINE","'1600 N LEE TREVINO. STE C3","'99.80701447"
"'412","'LINE","'Acct: 0886","'100.00000000"
"'412","'LINE","'EL PASO, TX 79936","'99.96806335"
"'412","'LINE","'Account PO#:","'99.17839050"
"'412","'LINE","'STORAGE AND SHREDDING ACCOUNT","'99.98779297"
"'412","'LINE","'From: 6/1/2025 to 6/30/2025","'99.98046875"
"'412","'LINE","'RATE","'100.00000000"
"'412","'LINE","'QTY","'100.00000000"
"'412","'LINE","'TOTAL","'100.00000000"
"'412","'LINE","'STORAGE: 7/1/2025 through 7/31/2025","'99.98046875"
"'412","'LINE","'BOX STORAGE","'99.95077515"
"'412","'LINE","'(0.3200/30 days)","'98.12380981"
